Id,Time,Value,Date
2022484408,2016-05-10 08:51:00,73,2016-05-10
2022484408,2016-05-10 08:51:05,102,2016-05-10
2022484408,2016-05-10 08:51:10,114,2016-05-10
2022484408,2016-05-10 08:51:15,114,2016-05-10
2022484408,2016-05-10 08:51:20,117,2016-05-10
2022484408,2016-05-10 08:51:25,118,2016-05-10
2022484408,2016-05-10 08:52:00,121,2016-05-10
2022484408,2016-05-10 08:52:15,120,2016-05-10
2022484408,2016-05-10 08:52:20,116,2016-05-10
2022484408,2016-05-10 08:52:25,115,2016-05-10
2022484408,2016-05-10 08:52:30,108,2016-05-10
2022484408,2016-05-10 08:52:35,107,2016-05-10
2022484408,2016-05-10 08:52:40,108,2016-05-10
2022484408,2016-05-10 08:52:45,109,2016-05-10
2022484408,2016-05-10 08:52:50,105,2016-05-10
2022484408,2016-05-10 08:52:55,106,2016-05-10
2022484408,2016-05-10 08:53:00,103,2016-05-10
2022484408,2016-05-10 08:53:05,101,2016-05-10
2022484408,2016-05-10 08:53:15,99,2016-05-10
2022484408,2016-05-10 08:53:20,95,2016-05-10
2022484408,2016-05-10 08:53:25,93,2016-05-10
2022484408,2016-05-10 08:53:30,91,2016-05-10
2022484408,2016-05-10 08:53:40,90,2016-05-10
2022484408,2016-05-10 08:53:45,71,2016-05-10
2022484408,2016-05-10 08:54:00,69,2016-05-10
2022484408,2016-05-10 08:54:05,68,2016-05-10
2022484408,2016-05-10 08:54:10,66,2016-05-10
2022484408,2016-05-10 08:54:20,68,2016-05-10
2022484408,2016-05-10 08:54:30,65,2016-05-10
2022484408,2016-05-10 08:54:35,64,2016-05-10
2022484408,2016-05-10 08:54:50,64,2016-05-10
2022484408,2016-05-10 08:55:05,64,2016-05-10
2022484408,2016-05-10 08:55:10,65,2016-05-10
2022484408,2016-05-10 08:55:15,68,2016-05-10
2022484408,2016-05-10 08:55:20,69,2016-05-10
2022484408,2016-05-10 08:55:30,73,2016-05-10
2022484408,2016-05-10 08:55:35,74,2016-05-10
