Id,ActivityMinute,METs,Date
1503960366,2016-03-31 00:00:00,12,2016-03-31
1503960366,2016-03-31 00:01:00,26,2016-03-31
1503960366,2016-03-31 00:02:00,12,2016-03-31
1503960366,2016-03-31 00:03:00,10,2016-03-31
1503960366,2016-03-31 00:04:00,10,2016-03-31
1503960366,2016-03-31 00:05:00,10,2016-03-31
1503960366,2016-03-31 00:06:00,10,2016-03-31
1503960366,2016-03-31 00:07:00,12,2016-03-31
1503960366,2016-03-31 00:08:00,12,2016-03-31
1503960366,2016-03-31 00:09:00,10,2016-03-31
1503960366,2016-03-31 00:10:00,12,2016-03-31
1503960366,2016-03-31 00:11:00,26,2016-03-31
1503960366,2016-03-31 00:12:00,34,2016-03-31
1503960366,2016-03-31 00:13:00,26,2016-03-31
1503960366,2016-03-31 00:14:00,26,2016-03-31
1503960366,2016-03-31 00:15:00,10,2016-03-31
1503960366,2016-03-31 00:16:00,10,2016-03-31
1503960366,2016-03-31 00:17:00,10,2016-03-31
1503960366,2016-03-31 00:18:00,10,2016-03-31
1503960366,2016-03-31 00:19:00,10,2016-03-31
1503960366,2016-03-31 00:20:00,10,2016-03-31
1503960366,2016-03-31 00:21:00,10,2016-03-31
1503960366,2016-03-31 00:22:00,10,2016-03-31
1503960366,2016-03-31 00:23:00,10,2016-03-31
1503960366,2016-03-31 00:24:00,10,2016-03-31
1503960366,2016-03-31 00:25:00,10,2016-03-31
1503960366,2016-03-31 00:26:00,10,2016-03-31
1503960366,2016-03-31 00:27:00,10,2016-03-31
1503960366,2016-03-31 00:28:00,10,2016-03-31
1503960366,2016-03-31 00:29:00,10,2016-03-31
1503960366,2016-03-31 00:30:00,10,2016-03-31
1503960366,2016-03-31 00:31:00,10,2016-03-31
1503960366,2016-03-31 00:32:00,10,2016-03-31
1503960366,2016-03-31 00:33:00,10,2016-03-31
1503960366,2016-03-31 00:34:00,24,2016-03-31
1503960366,2016-03-31 00:35:00,12,2016-03-31
1503960366,2016-03-31 00:36:00,26,2016-03-31
1503960366,2016-03-31 00:37:00,12,2016-03-31
1503960366,2016-03-31 00:38:00,12,2016-03-31
1503960366,2016-03-31 00:39:00,12,2016-03-31
1503960366,2016-03-31 00:40:00,12,2016-03-31
1503960366,2016-03-31 00:41:00,12,2016-03-31
1503960366,2016-03-31 00:42:00,26,2016-03-31
1503960366,2016-03-31 00:43:00,28,2016-03-31
1503960366,2016-03-31 00:44:00,12,2016-03-31
1503960366,2016-03-31 00:45:00,10,2016-03-31
1503960366,2016-03-31 00:46:00,12,2016-03-31
1503960366,2016-03-31 00:47:00,12,2016-03-31
1503960366,2016-03-31 00:48:00,12,2016-03-31
1503960366,2016-03-31 00:49:00,10,2016-03-31
1503960366,2016-03-31 00:50:00,12,2016-03-31
1503960366,2016-03-31 00:51:00,26,2016-03-31
1503960366,2016-03-31 00:52:00,34,2016-03-31
1503960366,2016-03-31 00:53:00,10,2016-03-31
1503960366,2016-03-31 00:54:00,10,2016-03-31
1503960366,2016-03-31 00:55:00,12,2016-03-31
1503960366,2016-03-31 00:56:00,10,2016-03-31
1503960366,2016-03-31 00:57:00,10,2016-03-31
1503960366,2016-03-31 00:58:00,10,2016-03-31
1503960366,2016-03-31 00:59:00,10,2016-03-31
1503960366,2016-03-31 01:00:00,10,2016-03-31
1503960366,2016-03-31 01:01:00,10,2016-03-31
1503960366,2016-03-31 01:02:00,10,2016-03-31
1503960366,2016-03-31 01:03:00,10,2016-03-31
1503960366,2016-03-31 01:04:00,10,2016-03-31
1503960366,2016-03-31 01:05:00,10,2016-03-31
1503960366,2016-03-31 01:06:00,10,2016-03-31
1503960366,2016-03-31 01:07:00,10,2016-03-31
1503960366,2016-03-31 01:08:00,10,2016-03-31
1503960366,2016-03-31 01:09:00,10,2016-03-31
1503960366,2016-03-31 01:10:00,10,2016-03-31
1503960366,2016-03-31 01:11:00,10,2016-03-31
1503960366,2016-03-31 01:12:00,10,2016-03-31
1503960366,2016-03-31 01:13:00,10,2016-03-31
1503960366,2016-03-31 01:14:00,10,2016-03-31
1503960366,2016-03-31 01:15:00,10,2016-03-31
1503960366,2016-03-31 01:16:00,10,2016-03-31
1503960366,2016-03-31 01:17:00,10,2016-03-31
1503960366,2016-03-31 01:18:00,10,2016-03-31
1503960366,2016-03-31 01:19:00,10,2016-03-31
1503960366,2016-03-31 01:20:00,10,2016-03-31
1503960366,2016-03-31 01:21:00,10,2016-03-31
1503960366,2016-03-31 01:22:00,10,2016-03-31
1503960366,2016-03-31 01:23:00,10,2016-03-31
1503960366,2016-03-31 01:24:00,10,2016-03-31
1503960366,2016-03-31 01:25:00,10,2016-03-31
1503960366,2016-03-31 01:26:00,10,2016-03-31
1503960366,2016-03-31 01:27:00,10,2016-03-31
1503960366,2016-03-31 01:28:00,10,2016-03-31
1503960366,2016-03-31 01:29:00,10,2016-03-31
1503960366,2016-03-31 01:30:00,10,2016-03-31
1503960366,2016-03-31 01:31:00,10,2016-03-31
1503960366,2016-03-31 01:32:00,10,2016-03-31
1503960366,2016-03-31 01:33:00,10,2016-03-31
1503960366,2016-03-31 01:34:00,10,2016-03-31
1503960366,2016-03-31 01:35:00,10,2016-03-31
1503960366,2016-03-31 01:36:00,10,2016-03-31
1503960366,2016-03-31 01:37:00,10,2016-03-31
1503960366,2016-03-31 01:38:00,10,2016-03-31
1503960366,2016-03-31 01:39:00,10,2016-03-31
1503960366,2016-03-31 01:40:00,10,2016-03-31
1503960366,2016-03-31 01:41:00,10,2016-03-31
1503960366,2016-03-31 01:42:00,10,2016-03-31
1503960366,2016-03-31 01:43:00,10,2016-03-31
1503960366,2016-03-31 01:44:00,10,2016-03-31
1503960366,2016-03-31 01:45:00,10,2016-03-31
1503960366,2016-03-31 01:46:00,10,2016-03-31
1503960366,2016-03-31 01:47:00,10,2016-03-31
1503960366,2016-03-31 01:48:00,10,2016-03-31
1503960366,2016-03-31 01:49:00,10,2016-03-31
1503960366,2016-03-31 01:50:00,10,2016-03-31
1503960366,2016-03-31 01:51:00,10,2016-03-31
1503960366,2016-03-31 01:52:00,10,2016-03-31
1503960366,2016-03-31 01:53:00,10,2016-03-31
1503960366,2016-03-31 01:54:00,10,2016-03-31
1503960366,2016-03-31 01:55:00,10,2016-03-31
1503960366,2016-03-31 01:56:00,10,2016-03-31
1503960366,2016-03-31 01:57:00,10,2016-03-31
1503960366,2016-03-31 01:58:00,10,2016-03-31
1503960366,2016-03-31 01:59:00,10,2016-03-31
1503960366,2016-03-31 02:00:00,10,2016-03-31
1503960366,2016-03-31 02:01:00,10,2016-03-31
1503960366,2016-03-31 02:02:00,10,2016-03-31
1503960366,2016-03-31 02:03:00,10,2016-03-31
1503960366,2016-03-31 02:04:00,10,2016-03-31
1503960366,2016-03-31 02:05:00,10,2016-03-31
1503960366,2016-03-31 02:06:00,10,2016-03-31
1503960366,2016-03-31 02:07:00,10,2016-03-31
1503960366,2016-03-31 02:08:00,10,2016-03-31
1503960366,2016-03-31 02:09:00,10,2016-03-31
1503960366,2016-03-31 02:10:00,10,2016-03-31
1503960366,2016-03-31 02:11:00,10,2016-03-31
1503960366,2016-03-31 02:12:00,10,2016-03-31
1503960366,2016-03-31 02:13:00,10,2016-03-31
1503960366,2016-03-31 02:14:00,10,2016-03-31
1503960366,2016-03-31 02:15:00,10,2016-03-31
1503960366,2016-03-31 02:16:00,10,2016-03-31
1503960366,2016-03-31 02:17:00,10,2016-03-31
1503960366,2016-03-31 02:18:00,10,2016-03-31
1503960366,2016-03-31 02:19:00,10,2016-03-31
1503960366,2016-03-31 02:20:00,10,2016-03-31
1503960366,2016-03-31 02:21:00,28,2016-03-31
1503960366,2016-03-31 02:22:00,12,2016-03-31
1503960366,2016-03-31 02:23:00,10,2016-03-31
1503960366,2016-03-31 02:24:00,32,2016-03-31
1503960366,2016-03-31 02:25:00,12,2016-03-31
